user_id,time_of_day,country,device_type,failed_logins_last_hour,action_type,is_vpn,typing_speed,label
170,18,KSA,mobile,0,renew_passport,0,3.4097853877995106,0
191,4,KSA,desktop,0,update_mobile,0,3.8795025861006405,0
155,16,HighRiskCountry,mobile,0,view,0,2.144066712811563,0
188,22,KSA,desktop,0,renew_passport,0,4.486287304740895,0
7,0,HighRiskCountry,mobile,1,update_mobile,1,2.8936558429228914,0
133,23,KSA,mobile,1,update_mobile,0,4.101655761566029,0
235,22,KSA,mobile,1,update_mobile,0,3.455725567075462,0
45,9,KSA,desktop,0,renew_passport,1,2.9222560650696563,1
249,14,KSA,mobile,0,pay,0,3.1956384982373827,0
31,22,KSA,mobile,0,update_mobile,1,4.225788034085522,0
23,20,KSA,desktop,0,pay,0,2.7185090271311756,0
160,20,KSA,mobile,0,view,0,3.251188328976423,0
158,10,KSA,mobile,1,pay,0,4.663273381264478,0
39,12,KSA,mobile,0,pay,0,6.602479874874313,0
82,4,KSA,mobile,1,pay,0,4.477588819553005,0
258,0,KSA,desktop,1,pay,0,3.0827383578227128,0
206,23,KSA,desktop,1,pay,0,3.632885829927689,0
77,11,KSA,mobile,2,view,0,4.031589006152578,0
12,10,KSA,desktop,0,view,0,3.6505750493642926,0
295,16,HighRiskCountry,mobile,0,pay,0,4.903058166736933,0
224,3,KSA,mobile,1,pay,0,4.217473483014224,0
13,14,KSA,mobile,0,update_mobile,0,4.90785238490987,0
46,8,KSA,mobile,0,view,0,3.6855562097023706,0
155,20,KSA,mobile,0,renew_passport,0,5.325500219721256,0
113,19,KSA,desktop,0,view,0,3.833514415718454,0
233,18,KSA,desktop,1,renew_passport,0,3.0288101308620083,0
17,18,KSA,mobile,1,update_mobile,0,6.177320381042222,0
223,11,KSA,mobile,0,pay,0,2.1750222530388834,0
188,4,KSA,desktop,0,update_mobile,0,3.261261274695072,0
163,9,KSA,desktop,0,pay,0,3.3729721481696053,0
74,16,KSA,desktop,2,view,0,6.508306273056563,0
233,4,HighRiskCountry,mobile,0,pay,0,5.806858884146512,0
224,21,KSA,desktop,0,renew_passport,0,5.493928143642197,0
60,15,KSA,mobile,3,renew_passport,0,3.6693413376236683,1
222,6,KSA,mobile,0,update_mobile,0,6.426178003841775,0
37,8,KSA,mobile,0,view,0,4.368352003840971,0
278,2,HighRiskCountry,mobile,0,renew_passport,0,4.977263370303122,0
196,14,KSA,mobile,0,update_mobile,0,4.179695381106207,0
242,15,Unknown,mobile,0,view,0,3.9505334286767484,0
219,17,Unknown,mobile,0,view,0,3.7482213260736206,0
192,13,KSA,desktop,2,update_mobile,0,3.790360006580838,0
17,2,KSA,mobile,0,renew_passport,0,4.608491648678079,0
12,11,KSA,mobile,0,renew_passport,0,4.367199798775388,0
193,8,HighRiskCountry,mobile,1,update_mobile,0,3.968528629796316,0
22,6,KSA,desktop,1,renew_passport,0,5.509523992698854,0
120,8,KSA,mobile,0,update_mobile,0,1.0332469312592694,0
210,12,KSA,mobile,0,renew_passport,0,4.509887247921195,0
270,17,KSA,mobile,0,renew_passport,0,4.717738706658979,0
192,4,KSA,desktop,0,update_mobile,0,5.146962868255169,0
175,12,KSA,desktop,1,update_mobile,0,3.935128558946639,0
285,3,Unknown,mobile,0,renew_passport,1,4.207920067383958,1
204,1,Unknown,mobile,0,update_mobile,0,4.985948383314721,0
164,15,Unknown,desktop,1,renew_passport,0,5.49116640428018,0
251,8,KSA,mobile,1,pay,0,3.6994640148212317,0
227,8,KSA,mobile,0,view,0,4.2669757831275605,0
7,5,KSA,mobile,0,view,1,5.678573964348757,0
29,10,KSA,mobile,1,renew_passport,0,1.875972924121149,0
33,21,KSA,mobile,1,view,0,3.309987400185415,0
134,23,KSA,mobile,0,renew_passport,0,5.465835978602963,0
79,21,KSA,mobile,1,update_mobile,0,5.092537833608303,0
58,0,HighRiskCountry,desktop,0,pay,0,4.522445210926694,0
26,3,KSA,mobile,1,view,0,3.5514031268908797,0
226,12,KSA,desktop,1,view,0,3.118181501014581,0
285,22,KSA,mobile,0,update_mobile,0,3.408784380757626,0
4,12,KSA,mobile,0,pay,1,5.5480082208186925,0
99,12,KSA,mobile,1,pay,0,3.3715573108446537,0
39,1,HighRiskCountry,desktop,2,pay,0,4.101422964239658,0
271,8,Unknown,desktop,0,update_mobile,1,3.246292355138254,0
285,23,HighRiskCountry,mobile,0,view,0,4.842774030099027,1
157,7,HighRiskCountry,desktop,0,view,0,3.461273719653559,0
75,6,KSA,mobile,0,pay,0,3.9024061098455856,0
288,3,KSA,desktop,0,update_mobile,0,2.3166178669571744,0
130,17,KSA,desktop,4,update_mobile,0,2.3866317637950605,1
175,2,KSA,desktop,1,update_mobile,0,4.007673193321506,0
84,5,KSA,mobile,0,pay,0,2.674842844802238,0
22,11,KSA,mobile,1,update_mobile,0,6.105086639334502,0
27,11,KSA,mobile,0,pay,0,1.9384768878877505,0
195,20,KSA,mobile,2,pay,0,3.199824701335896,0
236,7,KSA,mobile,1,pay,0,4.01670086726755,0
92,21,KSA,mobile,0,renew_passport,0,3.6348670622042154,0
21,21,KSA,mobile,1,pay,1,2.895854543336081,0
84,0,KSA,mobile,1,update_mobile,0,3.042072160504732,0
262,3,KSA,mobile,0,renew_passport,0,3.0093459225007617,0
147,20,KSA,mobile,1,view,0,3.713278305179937,0
257,10,KSA,desktop,0,view,1,5.9519290895174235,0
58,2,KSA,mobile,1,update_mobile,1,4.0779372965582095,0
15,12,KSA,mobile,1,update_mobile,0,5.182900489387524,0
162,16,KSA,desktop,0,update_mobile,0,4.506976345828142,0
163,21,KSA,mobile,0,update_mobile,0,5.113862397982221,0
281,21,KSA,mobile,0,renew_passport,1,1.2000356974064141,1
280,9,KSA,mobile,0,update_mobile,0,3.6955419788517707,0
12,20,KSA,mobile,0,pay,0,5.307135423150713,0
274,11,KSA,desktop,0,view,0,3.428264177250666,0
271,14,KSA,mobile,0,update_mobile,0,5.762473164869612,0
208,20,KSA,mobile,0,pay,0,5.483890153767762,0
27,9,KSA,mobile,0,update_mobile,0,3.5308692838725375,0
72,13,KSA,mobile,0,pay,1,3.496836480953643,0
60,12,KSA,desktop,1,renew_passport,0,2.986394157645531,0
145,4,KSA,mobile,1,view,0,3.3704057681362025,0
93,5,KSA,mobile,1,view,0,2.7674109358310846,0
8,23,KSA,mobile,1,renew_passport,0,4.428811180433006,0
79,1,KSA,mobile,3,pay,0,2.5439535066535663,1
27,21,KSA,mobile,0,update_mobile,0,4.603733016190222,0
174,16,KSA,desktop,0,pay,0,4.628078696900249,0
50,3,KSA,desktop,0,view,0,2.3387955948160775,0
199,13,KSA,desktop,1,renew_passport,0,5.54981860632834,0
181,9,KSA,desktop,0,renew_passport,1,4.513609294415222,1
24,2,HighRiskCountry,mobile,0,pay,0,4.749698021444869,0
46,2,KSA,mobile,0,pay,0,3.2413347984572276,0
15,14,KSA,desktop,0,renew_passport,0,4.622379118473119,0
153,5,KSA,desktop,1,view,0,5.126393449722066,0
222,16,KSA,desktop,0,update_mobile,1,3.9013916009953227,0
206,11,KSA,mobile,0,update_mobile,0,6.001922459248361,0
273,21,KSA,mobile,0,pay,0,4.044064634912938,0
236,19,KSA,desktop,0,renew_passport,0,5.140785800452474,0
228,23,Unknown,desktop,1,renew_passport,0,4.293008807258655,1
9,10,KSA,desktop,1,renew_passport,0,4.585521532856868,0
166,3,KSA,mobile,0,view,0,2.328667732365228,0
214,5,Unknown,mobile,3,pay,1,4.371053738215363,1
117,0,KSA,mobile,3,pay,0,3.265024898742734,1
72,19,Unknown,desktop,2,pay,0,3.153601694222312,0
64,22,KSA,mobile,0,view,0,5.7441031844659785,0
205,15,Unknown,mobile,1,pay,0,3.7862297519376513,0
209,14,KSA,desktop,0,update_mobile,1,2.996698169024503,0
72,16,KSA,mobile,0,pay,0,3.640868371891125,0
277,7,HighRiskCountry,desktop,1,pay,0,2.699549771078086,0
274,11,KSA,mobile,0,pay,0,5.43388446819627,0
95,21,KSA,desktop,1,view,0,3.304319255833485,0
166,20,KSA,mobile,0,update_mobile,0,4.529299933943669,0
32,9,KSA,desktop,2,update_mobile,0,5.356106714210325,0
11,14,KSA,desktop,0,renew_passport,0,3.4998473187852706,0
217,8,KSA,mobile,0,renew_passport,0,4.532022432272786,0
289,1,KSA,mobile,0,update_mobile,0,2.96991394509557,0
102,4,KSA,mobile,0,pay,0,6.4457695691136845,0
267,5,KSA,mobile,2,pay,0,4.9363801346166225,0
214,6,KSA,desktop,0,pay,0,3.807393561239194,0
179,20,KSA,mobile,0,view,0,3.227166269111036,0
88,0,KSA,mobile,0,pay,0,3.8860034471603737,0
41,22,KSA,mobile,0,view,1,3.660016277648481,0
76,6,KSA,desktop,2,update_mobile,0,5.952944553999506,0
46,19,KSA,desktop,1,pay,0,2.7744652777850978,0
160,11,KSA,mobile,1,pay,0,4.134801423290203,0
80,15,KSA,mobile,0,renew_passport,0,3.98166193336629,0
86,15,Unknown,mobile,1,update_mobile,0,3.8825896996551306,0
92,10,KSA,mobile,1,pay,0,3.8913833450616577,0
148,20,KSA,mobile,0,view,0,3.8839291898795167,0
161,3,KSA,mobile,0,update_mobile,0,4.8730660663320995,0
202,12,KSA,mobile,0,renew_passport,0,4.608984446492435,0
242,6,HighRiskCountry,mobile,1,update_mobile,0,4.418911611372787,0
2,3,KSA,mobile,1,view,0,1.0,0
225,14,KSA,mobile,1,renew_passport,0,4.2997948741631635,0
289,18,Unknown,mobile,1,view,0,2.3443606398299175,0
233,8,KSA,desktop,0,update_mobile,0,4.646320163135825,0
77,10,KSA,desktop,0,renew_passport,0,5.474497367570515,0
116,7,KSA,mobile,0,view,0,3.0737608874114493,0
154,0,KSA,mobile,0,update_mobile,0,3.738219277657293,0
103,22,HighRiskCountry,desktop,1,view,0,3.400644294947003,1
194,23,HighRiskCountry,desktop,0,pay,0,5.235431775756801,1
166,7,KSA,mobile,1,update_mobile,0,4.095027885272073,0
90,12,KSA,mobile,0,renew_passport,0,5.728329380566334,0
174,21,Unknown,mobile,0,renew_passport,0,4.413754202947388,0
122,3,KSA,mobile,1,pay,0,4.242450180635819,0
143,7,KSA,mobile,0,view,0,4.068206782602837,0
106,2,Unknown,mobile,0,view,0,4.817992099257337,0
123,8,KSA,mobile,1,renew_passport,0,2.2623138017546567,0
9,1,KSA,mobile,1,view,0,4.08534395552051,0
262,1,KSA,mobile,0,update_mobile,0,3.9299535562720354,0
73,12,Unknown,mobile,0,update_mobile,0,4.725418827157766,0
223,14,KSA,mobile,0,renew_passport,0,3.812298394125963,0
41,22,KSA,mobile,0,update_mobile,0,2.96126556583733,0
204,11,KSA,mobile,0,renew_passport,0,4.007350674919699,0
264,3,KSA,desktop,0,view,1,2.9171594711316566,0
178,7,KSA,mobile,1,view,0,2.0747377874125146,0
84,8,KSA,desktop,1,view,0,4.727122481485493,0
111,22,KSA,desktop,0,pay,0,4.579061572694671,0
251,4,KSA,mobile,0,renew_passport,0,4.467090943993575,0
7,23,HighRiskCountry,mobile,0,update_mobile,0,5.302928421945811,1
84,19,KSA,mobile,0,view,0,3.334968109696075,0
208,17,HighRiskCountry,desktop,0,pay,0,2.5688858572287447,0
22,10,KSA,desktop,2,update_mobile,0,3.9299702231919555,0
3,14,KSA,desktop,2,update_mobile,0,3.6524997002940895,0
127,21,KSA,mobile,1,update_mobile,1,3.1577042832299314,0
297,8,KSA,mobile,0,view,0,3.920150846512204,0
188,16,HighRiskCountry,mobile,0,update_mobile,1,3.388394853795415,0
14,11,KSA,mobile,0,renew_passport,0,2.1639947166431686,0
12,6,KSA,mobile,0,pay,0,3.5588233092062396,0
87,9,KSA,mobile,0,update_mobile,0,2.863624833296143,0
12,9,KSA,desktop,3,update_mobile,1,4.231648071610922,1
25,12,KSA,mobile,1,renew_passport,0,3.343965241759345,0
243,18,KSA,mobile,0,update_mobile,0,5.111631474141052,0
122,10,KSA,mobile,0,view,0,5.603866067267866,0
147,12,KSA,desktop,1,view,0,4.679381373011906,0
55,20,KSA,desktop,1,view,0,2.44897381801668,0
238,7,KSA,mobile,0,update_mobile,1,5.5051959988790395,0
173,7,KSA,mobile,1,pay,0,5.575720450373765,0
221,3,KSA,mobile,0,pay,0,4.018790511307941,0
119,14,KSA,desktop,0,update_mobile,0,5.322926160335532,0
183,10,KSA,mobile,0,pay,0,3.448324861953322,0
288,10,KSA,mobile,1,pay,0,2.1337540651504106,0
82,0,KSA,mobile,0,update_mobile,0,3.2397155613784063,0
211,16,HighRiskCountry,mobile,0,view,0,5.729300866044756,0
150,14,KSA,desktop,1,update_mobile,0,2.5089200763885264,0
37,19,KSA,mobile,1,view,0,3.9995212819314947,0
59,5,Unknown,mobile,0,view,0,4.034143893340212,0
131,23,Unknown,mobile,1,pay,0,3.487025756032188,1
202,21,KSA,mobile,0,pay,0,3.556478400162885,0
243,14,HighRiskCountry,desktop,0,view,0,4.072249134236203,0
35,8,KSA,mobile,2,view,0,3.4378376580652725,0
93,13,KSA,desktop,0,pay,0,2.577941502832069,0
207,17,KSA,desktop,1,renew_passport,0,4.215031942943456,0
213,16,KSA,mobile,1,view,0,5.073366582444972,0
159,17,KSA,mobile,1,view,0,4.869572518653421,0
24,4,KSA,mobile,0,view,0,3.1902645326101884,0
293,19,KSA,desktop,2,pay,0,2.748772084622324,0
4,19,Unknown,mobile,0,update_mobile,0,3.7158121178452213,0
220,8,Unknown,mobile,1,view,0,5.567791509795664,0
20,10,KSA,mobile,2,view,0,4.645598078959545,0
152,23,Unknown,desktop,3,view,0,4.703964676794234,1
50,21,Unknown,mobile,1,update_mobile,1,4.889856951785495,0
177,0,KSA,mobile,0,update_mobile,0,4.420766562518587,0
96,17,KSA,mobile,1,view,0,4.120608547613578,0
105,5,KSA,mobile,0,view,0,4.6623068966479675,0
250,1,HighRiskCountry,desktop,2,renew_passport,0,3.4538338957819805,0
117,14,KSA,mobile,1,update_mobile,0,2.585536988633679,0
228,20,KSA,desktop,0,renew_passport,0,4.722996934624323,0
66,13,KSA,mobile,1,view,0,5.237738105749225,0
262,4,KSA,mobile,0,view,0,2.8817680606439686,0
295,5,KSA,mobile,0,view,0,4.821921482415901,0
243,5,KSA,mobile,0,view,0,5.68076571338819,0
186,21,KSA,mobile,0,pay,0,3.9977537982428792,0
246,17,Unknown,mobile,2,pay,0,3.1819978152582538,0
125,13,Unknown,mobile,1,pay,0,4.123018673526755,0
268,9,KSA,mobile,0,renew_passport,0,3.4494660317992984,0
131,13,HighRiskCountry,mobile,1,update_mobile,0,3.3832698900435982,0
237,12,KSA,desktop,0,view,0,4.433184067271543,0
18,2,KSA,mobile,1,update_mobile,0,2.3962705249701046,0
40,5,KSA,mobile,1,pay,0,2.556071077507773,0
21,7,Unknown,mobile,0,view,0,4.019290880373942,0
225,11,HighRiskCountry,desktop,0,view,0,3.9776914610875687,0
282,12,KSA,desktop,0,renew_passport,1,4.343554577039936,1
8,10,Unknown,mobile,0,update_mobile,0,5.875225388483388,0
100,11,KSA,desktop,0,renew_passport,0,4.104514036075821,0
240,0,KSA,mobile,2,pay,0,4.598172150334794,0
87,16,KSA,mobile,0,update_mobile,0,3.024467064385368,0
298,15,KSA,desktop,0,pay,0,4.767937663516538,0
14,10,KSA,desktop,2,renew_passport,0,3.473609134889322,0
2,12,Unknown,mobile,1,renew_passport,1,4.071420832581093,1
293,17,KSA,desktop,0,view,0,3.891151374930838,0
41,10,KSA,mobile,0,update_mobile,0,5.032974234914031,0
111,11,KSA,desktop,0,update_mobile,0,2.6900234456250005,0
14,5,KSA,mobile,0,view,0,1.7167613653849605,0
231,8,Unknown,mobile,0,update_mobile,0,3.7865673029120757,0
84,15,KSA,mobile,1,pay,0,4.468531256905124,0
130,3,KSA,mobile,0,pay,0,4.1522693758075,0
231,2,Unknown,mobile,0,renew_passport,0,5.232204237413911,0
145,15,KSA,mobile,0,pay,0,4.437372674179668,0
28,23,KSA,mobile,0,update_mobile,0,3.4361516681401403,0
66,11,KSA,mobile,0,view,1,1.6745798458603196,0
163,10,KSA,mobile,0,renew_passport,0,3.762687765804782,0
229,4,KSA,mobile,0,view,0,5.0279590022577985,0
261,17,KSA,mobile,0,renew_passport,0,3.6079522173328855,0
164,18,Unknown,desktop,0,renew_passport,0,4.028320263677764,0
287,22,Unknown,desktop,1,view,0,4.421360254306709,1
10,22,KSA,desktop,0,pay,0,2.9847076257501843,0
195,5,KSA,mobile,0,pay,1,4.623235896638818,0
118,21,Unknown,desktop,0,pay,0,5.637121790001705,0
270,17,KSA,mobile,0,pay,0,3.8271866481065935,0
80,5,KSA,mobile,0,view,0,2.870935578167698,0
93,3,KSA,mobile,0,update_mobile,0,3.933398972978026,0
266,11,Unknown,desktop,0,renew_passport,0,1.7756158913911313,1
257,18,KSA,mobile,1,view,0,4.336903263976616,0
133,1,KSA,mobile,0,pay,0,4.452274377648579,0
276,16,KSA,mobile,0,pay,0,5.675636293845562,0
264,10,Unknown,desktop,2,view,0,3.806005207433375,0
171,10,KSA,mobile,1,renew_passport,0,4.408485338146471,0
1,20,HighRiskCountry,mobile,2,view,0,3.138711897614099,0
64,15,KSA,mobile,1,view,0,3.643572879474921,0
284,1,KSA,mobile,0,update_mobile,0,2.474814563337802,0
121,1,KSA,mobile,0,view,0,3.8052103787167644,0
107,22,KSA,mobile,1,update_mobile,0,3.694690846481435,0
175,7,HighRiskCountry,desktop,0,renew_passport,0,4.299199766088896,0
204,12,KSA,mobile,1,view,0,3.3764031196673607,0
165,9,KSA,mobile,0,view,0,4.083345350975092,0
120,7,KSA,mobile,0,pay,0,3.6666199443923344,0
44,3,KSA,mobile,0,view,0,3.6685006117004857,0
156,14,KSA,mobile,0,pay,0,4.08036232596303,0
207,0,KSA,mobile,0,pay,0,4.0405229423170095,0
108,10,HighRiskCountry,mobile,2,pay,0,4.761174039051639,0
251,6,KSA,desktop,0,renew_passport,0,3.879356965870165,0
130,16,KSA,mobile,0,update_mobile,0,3.650114650876997,0
293,19,KSA,mobile,1,pay,1,3.8191925549127737,0
20,23,KSA,desktop,0,view,0,3.2853358831590076,0
282,17,KSA,mobile,1,view,0,3.6400889064333284,0
285,21,Unknown,desktop,0,pay,0,6.031158713073231,0
1,21,KSA,mobile,1,pay,0,3.087321239304133,0
119,11,KSA,mobile,0,view,0,3.7213436661206907,0
35,8,KSA,desktop,1,pay,0,3.6125113367303094,0
198,4,HighRiskCountry,mobile,1,update_mobile,0,3.7528283877556006,0
245,9,KSA,mobile,4,update_mobile,1,3.668760691121605,1
59,3,KSA,desktop,0,renew_passport,0,4.279240101220999,0
161,4,KSA,mobile,0,pay,0,2.289824898608206,0
179,9,KSA,mobile,2,renew_passport,0,5.0371714725320045,0
206,10,KSA,mobile,4,renew_passport,0,4.632582799642197,1
12,20,KSA,desktop,0,renew_passport,1,2.757128413936865,1
276,23,KSA,desktop,0,pay,0,1.7309227270475986,0
181,9,KSA,mobile,0,renew_passport,0,3.022927853858599,0
242,7,Unknown,mobile,1,update_mobile,0,3.7573335385728774,0
216,1,KSA,desktop,1,renew_passport,0,6.580291898690775,0
251,22,KSA,mobile,0,update_mobile,0,4.543256964974273,0
299,7,KSA,mobile,0,update_mobile,0,2.1924103508185424,0
126,15,KSA,desktop,0,pay,0,3.310344495099056,0
217,21,KSA,desktop,0,renew_passport,0,3.9467875637270167,0
285,4,KSA,desktop,0,pay,0,4.253683554298097,0
185,2,KSA,mobile,0,update_mobile,0,2.6852511396895773,0
39,11,KSA,mobile,0,view,0,3.8650097720229386,0
223,12,HighRiskCountry,mobile,0,renew_passport,0,3.282360862389459,0
184,12,KSA,mobile,1,pay,0,2.8962414373976832,0
178,9,HighRiskCountry,mobile,0,view,0,4.259595646698954,0
294,3,KSA,desktop,0,renew_passport,0,4.7738771734428225,0
151,8,KSA,mobile,1,renew_passport,1,4.84104127696162,1
126,21,KSA,desktop,0,pay,0,4.574386351133876,0
234,23,KSA,mobile,1,view,0,3.502630466859737,0
8,22,KSA,mobile,1,pay,0,4.7145497614635055,0
129,1,KSA,mobile,0,renew_passport,0,4.309054438104288,0
264,18,HighRiskCountry,mobile,0,renew_passport,0,4.133941882952013,0
157,0,Unknown,mobile,1,update_mobile,1,3.3883068782982018,0
5,6,KSA,desktop,0,renew_passport,0,3.5031238726584717,0
86,16,KSA,desktop,0,renew_passport,0,4.073886936124554,0
175,2,KSA,mobile,0,view,0,6.4398744669855015,0
290,19,KSA,mobile,0,view,0,4.30124248009139,0
193,19,KSA,desktop,1,update_mobile,0,3.388811497749714,0
119,20,HighRiskCountry,mobile,0,update_mobile,0,3.1676105550305573,0
218,2,KSA,mobile,0,update_mobile,0,3.508233387343797,0
114,2,KSA,mobile,1,pay,0,6.177293447549065,0
145,16,KSA,desktop,0,pay,0,3.600743354054038,0
26,6,KSA,mobile,0,update_mobile,0,4.9068705346102846,0
136,13,KSA,mobile,1,pay,0,3.624071754528644,0
232,16,KSA,desktop,1,renew_passport,0,4.261184541279628,0
76,17,KSA,mobile,0,update_mobile,0,4.791745274008722,0
289,12,KSA,mobile,1,update_mobile,0,3.428097150190076,0
1,19,KSA,mobile,2,pay,0,3.3588883458472303,0
147,19,HighRiskCountry,desktop,1,view,0,5.65886969445533,0
287,20,KSA,mobile,1,update_mobile,0,4.984592894895797,0
142,17,KSA,desktop,0,pay,0,4.790672318690728,0
53,3,KSA,mobile,1,pay,0,4.787276293122914,0
69,0,KSA,mobile,0,view,0,4.459575488311065,0
90,17,KSA,desktop,0,update_mobile,0,6.017775813175065,0
220,0,Unknown,mobile,0,view,0,4.043908301877157,0
192,12,KSA,mobile,0,renew_passport,0,4.57726236720092,0
63,19,KSA,mobile,0,view,0,2.5490870714059874,0
73,19,KSA,mobile,0,view,0,3.1750393134087593,0
161,22,KSA,mobile,0,pay,0,2.7991810001649595,0
169,9,Unknown,mobile,0,view,0,5.274063583516149,0
89,10,Unknown,mobile,0,renew_passport,0,1.4474598479792502,1
176,8,KSA,desktop,0,pay,0,3.5976899772472772,0
269,8,KSA,mobile,0,renew_passport,0,1.0062933973393773,0
73,4,KSA,desktop,1,view,0,3.16871210451811,0
245,0,HighRiskCountry,mobile,2,renew_passport,0,3.5090510502681336,0
77,16,KSA,mobile,1,renew_passport,0,5.384871093794044,0
159,21,HighRiskCountry,mobile,0,view,0,4.396627939221458,0
98,1,KSA,mobile,0,view,0,3.1668584766710337,0
102,23,KSA,mobile,1,pay,1,5.065963719731826,0
132,12,KSA,desktop,1,pay,0,4.017832254529758,0
102,8,HighRiskCountry,desktop,1,update_mobile,0,4.037566858707252,0
19,3,Unknown,desktop,0,pay,0,2.797328492228008,0
82,4,KSA,mobile,0,view,0,3.0099862860968605,0
279,10,KSA,desktop,1,renew_passport,0,3.1749027000544756,0
129,23,KSA,mobile,0,renew_passport,0,4.04646127315419,0
89,18,KSA,mobile,1,pay,0,4.077885726980675,0
213,20,KSA,desktop,0,pay,0,5.5440926635240455,0
143,2,KSA,mobile,0,view,0,4.385055167937835,0
65,11,Unknown,mobile,0,renew_passport,0,1.292434306327892,1
76,18,KSA,mobile,0,update_mobile,0,4.262641987871691,0
199,18,Unknown,mobile,0,update_mobile,0,2.5499836438324675,0
143,12,KSA,desktop,1,pay,1,3.034029075388464,0
93,6,KSA,mobile,0,update_mobile,0,3.18783052827367,0
224,14,KSA,desktop,0,view,0,3.336661676487698,0
291,22,KSA,mobile,0,update_mobile,0,2.624850607959697,0
102,6,KSA,mobile,0,pay,0,4.2034820034522875,0
267,7,KSA,mobile,0,view,0,2.589197714909041,0
110,4,KSA,mobile,0,renew_passport,0,4.356667607249847,0
265,20,KSA,mobile,2,view,0,6.23697107706163,0
3,13,KSA,desktop,0,pay,0,2.670640941065936,0
85,3,KSA,desktop,0,pay,0,3.7154896956607777,0
282,22,Unknown,desktop,1,update_mobile,0,1.4765426374875301,1
117,9,HighRiskCountry,desktop,0,update_mobile,0,3.699064707029867,0
221,19,KSA,desktop,1,renew_passport,0,4.642717152631484,0
154,14,KSA,mobile,0,renew_passport,0,4.720639231357267,0
153,17,KSA,desktop,0,pay,0,4.077363730284096,0
12,19,HighRiskCountry,mobile,0,pay,0,4.889263424758976,0
133,12,KSA,mobile,0,pay,0,6.546054535942792,0
293,7,KSA,mobile,0,renew_passport,0,5.7123046874376,0
228,8,KSA,mobile,0,pay,0,3.477479070590363,0
271,15,KSA,mobile,0,renew_passport,0,2.5488960135332617,0
43,18,KSA,desktop,1,pay,0,3.5938485834261966,0
21,15,KSA,mobile,0,view,0,3.0530172343826516,0
107,6,KSA,mobile,1,view,0,4.451347547864633,0
117,13,KSA,mobile,1,pay,0,2.818806460570502,0
124,13,KSA,mobile,0,view,1,3.927177567409658,0
281,3,KSA,mobile,1,renew_passport,1,4.838014054536311,1
292,14,HighRiskCountry,mobile,0,update_mobile,0,3.899304127182823,0
203,2,KSA,mobile,1,view,1,3.0536861772522035,0
51,4,Unknown,mobile,2,update_mobile,0,5.174814057585692,0
271,0,KSA,desktop,2,view,0,2.1210190552461725,0
277,2,KSA,desktop,0,renew_passport,0,3.672204944122537,0
141,14,HighRiskCountry,mobile,0,view,0,3.958339976618665,0
275,23,KSA,mobile,0,view,0,4.015908658399631,0
290,7,Unknown,mobile,1,pay,0,4.1804960560780815,0
52,3,KSA,desktop,0,update_mobile,0,4.610439819809493,0
27,1,Unknown,mobile,0,update_mobile,0,3.964592560954649,0
157,23,KSA,mobile,1,renew_passport,0,3.631941717856319,0
239,23,KSA,desktop,0,renew_passport,0,3.5924106553403043,0
156,9,KSA,mobile,0,update_mobile,0,3.3884841979616454,0
291,3,HighRiskCountry,mobile,1,pay,0,4.787543324326865,0
136,2,HighRiskCountry,mobile,1,pay,1,3.3534715205234855,0
144,1,Unknown,desktop,0,update_mobile,0,4.846771109008245,0
106,16,Unknown,desktop,1,view,0,4.018999082259871,0
158,22,KSA,desktop,0,update_mobile,0,3.4787451931438707,0
146,20,KSA,mobile,0,view,0,4.618407215744135,0
2,23,KSA,mobile,0,update_mobile,0,3.272546075276882,0
77,19,KSA,desktop,0,view,0,4.638184040728213,0
132,22,KSA,desktop,0,pay,0,4.212726121191785,0
90,12,KSA,mobile,0,update_mobile,0,3.4036753109080795,0
263,4,KSA,desktop,0,renew_passport,0,4.528634815334559,0
108,20,KSA,mobile,1,view,0,4.546589725688639,0
74,8,KSA,mobile,0,pay,0,5.1575196058099575,0
39,21,KSA,mobile,0,renew_passport,0,4.966147012409296,0
159,5,KSA,mobile,0,pay,0,4.491274020726283,0
71,4,KSA,desktop,0,view,0,2.872409048791237,0
241,9,KSA,mobile,0,update_mobile,0,6.448586988174057,0
298,7,KSA,mobile,0,pay,0,2.5963837889281898,0
36,6,KSA,desktop,0,update_mobile,0,4.949263174282309,0
84,6,KSA,desktop,0,update_mobile,0,4.431283816886299,0
263,5,KSA,mobile,0,pay,0,2.8258576275188854,0
172,20,KSA,mobile,1,pay,0,3.8756990611215008,0
173,19,KSA,mobile,1,pay,0,3.9212471137553595,0
47,2,KSA,mobile,0,update_mobile,0,5.305582715810523,0
141,18,KSA,desktop,0,renew_passport,0,3.2866890997197884,0
118,21,HighRiskCountry,desktop,0,view,0,3.738054993575646,0
277,14,HighRiskCountry,mobile,0,renew_passport,0,1.663930394978737,1
214,3,KSA,mobile,0,update_mobile,0,5.734762793123577,0
220,11,KSA,mobile,1,pay,0,2.929531756979929,0
26,5,KSA,desktop,0,pay,0,4.326910864239175,0
9,18,KSA,mobile,1,view,1,3.898592170278136,0
271,3,HighRiskCountry,mobile,0,view,0,3.90199903321666,0
10,14,KSA,mobile,1,renew_passport,0,4.809861984870875,0
121,8,KSA,mobile,0,renew_passport,0,5.671262460303635,0
125,4,KSA,mobile,0,view,0,4.251493669941992,0
170,12,HighRiskCountry,mobile,0,update_mobile,0,4.655078017630526,0
